"ts_code","symbol","name","area","industry","cnspell","market","list_date","act_name","act_ent_type","delist_date","list_status","fullname","enname","exchange","curr_type","is_hs"
"002951.SZ","002951","金时科技","四川","广告包装","jskj","主板","20190315","","","","L","四川金时科技股份有限公司","Sichuan Jinshi Technology Co.,Ltd","SZSE","CNY","N"
"002952.SZ","002952","亚世光电","辽宁","元器件","ysgd","主板","20190328","","","","L","亚世光电(集团)股份有限公司","Yes Optoelectronics (Group) Co., Ltd.","SZSE","CNY","N"
"002953.SZ","002953","日丰股份","广东","电气设备","rfgf","主板","20190509","冯就景","民营企业","","L","广东日丰电缆股份有限公司","Guangdong Rifeng Electric Cable Co., Ltd.","SZSE","CNY","N"
"002955.SZ","002955","鸿合科技","深圳","IT设备","hhkj","主板","20190523","邢修青","外资企业","","L","鸿合科技股份有限公司","Hitevision Co.,Ltd.","SZSE","CNY","S"
"002956.SZ","002956","西麦食品","广西","食品","xmsp","主板","20190619","谢庆奎","民营企业","","L","桂林西麦食品股份有限公司","Guilin Seamild Foods Co., Ltd","SZSE","CNY","N"
"002957.SZ","002957","科瑞技术","深圳","专用机械","krjs","主板","20190726","潘利明","外资企业","","L","深圳科瑞技术股份有限公司","Shenzhen Colibri Technologies Co.,Ltd.","SZSE","CNY","S"
"002958.SZ","002958","青农商行","山东","银行","qnsh","主板","20190326","","","","L","青岛农村商业银行股份有限公司","Qingdao Rural Commercial Bank Corporation","SZSE","CNY","S"
"002959.SZ","002959","小熊电器","广东","家用电器","xxdq","主板","20190823","","","","L","小熊电器股份有限公司","Bear Electric Appliance Co.,Ltd.","SZSE","CNY","S"
"002960.SZ","002960","青鸟消防","河北","专用机械","qnxf","主板","20190809","","","","L","青鸟消防股份有限公司","Jade Bird Fire Co., Ltd.","SZSE","CNY","S"
"002961.SZ","002961","瑞达期货","福建","多元金融","rdqh","主板","20190905","","","","L","瑞达期货股份有限公司","Ruida Futures Co.,Ltd.","SZSE","CNY","S"
"002962.SZ","002962","五方光电","湖北","元器件","wfgd","主板","20190917","","","","L","湖北五方光电股份有限公司","Hubei W-Olf Photoelectric Technology Co.,Ltd.","SZSE","CNY","N"
"002963.SZ","002963","豪尔赛","北京","装修装饰","hes","主板","20191028","","","","L","豪尔赛科技集团股份有限公司","HES Technology Group Co., Ltd.","SZSE","CNY","N"
"002965.SZ","002965","祥鑫科技","广东","汽车配件","xxkj","主板","20191025","","","","L","祥鑫科技股份有限公司","Lucky Harvest Co.,Ltd.","SZSE","CNY","S"
"002966.SZ","002966","苏州银行","江苏","银行","szyh","主板","20190802","","","","L","苏州银行股份有限公司","Bank of Suzhou Co.,Ltd","SZSE","CNY","S"
"002967.SZ","002967","广电计量","广东","电器仪表","gdjl","主板","20191108","","","","L","广电计量检测集团股份有限公司","Grg Metrology & Test Group Co., Ltd.","SZSE","CNY","S"
